"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2016-03-02","95","59.2","136.7","33.3","2.207","70.7","81"
"2016-03-03","100","60.9","149.4","30.9","2.388","77.8","90"
"2016-03-04","166","77.5","250.2","29","2.26","64.3","24"
"2016-03-05","156","63.4","261.6","16.6","1.413","38.4","59"
"2016-03-06","195","90.8","333.2","27.1","1.986","60.6","58"
"2016-03-07","178","92.3","302.5","46.4","2.375","68.8","30"
"2016-03-08","159","95.9","267.3","47.1","2.347","65.4","47"
"2016-03-09","103","48","156.4","27.5","1.707","42.9","32"
"2016-03-10","70","42.2","82.6","15","1.466","38.7","74"
"2016-03-11","87","49","122.9","27.9","1.719","55.3","74"
"2016-03-12","140","105.9","204.1","36.4","2.264","82.8","71"
"2016-03-13","102","63.3","147.3","22.3","1.924","60.1","82"
"2016-03-14","98","54","145","29.8","1.913","56.1","68"
"2016-03-15","115","81.8","178.1","32","2.138","61.7","91"
"2016-03-16","173","131.7","239.1","45.9","2.341","76.1","54"
"2016-03-17","188","144","275.6","37.7","2.446","85","65"
"2016-03-18","137","103.1","188.5","24.6","1.943","74.3","117"
"2016-03-19","133","84.1","208","21.8","1.748","60.5","125"
"2016-03-20","137","94.6","205.3","18.8","1.586","35.8","116"
"2016-03-21","117","77.4","179.8","20.1","1.594","41.5","116"
"2016-03-22","134","99.8","204.2","23.3","1.993","65.5","47"
"2016-03-23","179","134.7","242.7","25.5","2.223","67.9","42"
"2016-03-24","154","115.8","210","24.8","1.993","58.7","37"
"2016-03-25","119","89.5","149.6","13.7","1.571","53.1","79"
"2016-03-26","59","31","68.2","10.7","1.133","40.2","108"
"2016-03-27","74","36.3","98","17.6","1.153","59.2","114"
"2016-03-28","97","49.4","142.9","20.3","1.396","67","129"
"2016-03-29","116","55.8","180.5","31.5","1.716","78.5","102"
"2016-03-30","130","72.4","209.8","29.6","1.905","85.9","139"
"2016-03-31","111","60.2","172.2","22.6","1.679","84.9","138"
"2016-04-01","138","76","224.9","25.4","2.043","97.3","139"
"2016-04-02","152","87","250.8","32","1.79","70.1","162"
"2016-04-03","70","41","89.4","12","1.189","30.6","76"
"2016-04-04","89","58.9","125.5","26","1.448","54.4","52"
"2016-04-05","111","83","142.4","15.5","1.776","57.4","24"
"2016-04-06","69","46.1","75.2","7.6","1.808","50.1","44"
"2016-04-07","77","35.3","103.5","12","1.676","58.2","88"
"2016-04-08","118","64","185.2","20.8","1.811","69.7","89"
"2016-04-09","77","35.2","104","16.5","1.285","48.7","99"
"2016-04-10","111","61.3","172.3","18.7","1.805","68.9","127"
"2016-04-11","132","80.1","213.4","18.6","1.771","68.6","143"
"2016-04-12","134","90.9","214.5","20.4","1.765","70.3","77"
"2016-04-13","123","72.3","194.9","20.7","1.568","65.2","68"
"2016-04-14","98","55.5","144.8","18.2","1.401","56.8","128"
"2016-04-15","76","39.9","105.7","10","1.275","40.9","93"
"2016-04-16","56","23.3","66.6","11.1","1.118","38.1","118"
"2016-04-17","120","44.6","173.3","8.7","1.041","36.6","101"
"2016-04-18","88","51","124.4","18.3","1.333","62.1","113"
"2016-04-19","100","59.1","149","18.2","1.369","63.7","106"
"2016-04-20","90","53.7","129","17","1.463","66","157"
"2016-04-21","100","47.7","148.5","20.7","1.376","74.7","131"
"2016-04-22","95","46.1","140","23.3","1.185","69.9","119"
"2016-04-23","61","25","71","8.8","0.743","36","142"
"2016-04-24","76","49.8","91.4","12.5","0.941","36.6","151"
"2016-04-25","70","41.1","88.8","11.6","0.985","44","140"
"2016-04-26","86","54.8","114.8","16.8","1.146","48.5","163"
"2016-04-27","77","31.4","102.7","17.8","0.978","47.4","133"
"2016-04-28","77","42.1","103.8","17.5","1.057","48","164"
"2016-04-29","104","70.4","146.6","19.8","1.307","68.4","187"
"2016-04-30","101","59.8","145","21.5","1.448","78.5","209"
"2016-05-01","88","48.3","117.5","16.9","1.252","66.6","189"
"2016-05-02","135","41.1","179.3","8.1","0.687","27","114"
"2016-05-03","76","41.5","102.4","17.4","0.894","61.1","144"
"2016-05-04","101","63.9","150.8","28.8","1.312","76.9","178"
"2016-05-05","125","86.8","193.3","33.7","1.563","84","152"
"2016-05-06","112","55","173.9","17.8","1.056","57.7","81"
"2016-05-07","76","43.3","99.4","12.8","1.024","35.3","50"
"2016-05-08","77","55","85","8","1.202","31.7","89"
"2016-05-09","68","35.2","84.4","17.7","1.158","42.3","151"
"2016-05-10","96","55.2","130.5","13.8","1.298","63","196"
"2016-05-11","94","57.4","133","13.5","1.357","62.2","197"
"2016-05-12","198","81.5","296","8.2","0.854","33","102"
"2016-05-13","67","35.6","84","8.8","0.967","37.1","59"
"2016-05-14","40","23.4","39.3","6.7","1.104","35.4","55"
"2016-05-15","59","22.3","69.3","11.3","0.977","36.4","125"
"2016-05-16","63","30.5","76.8","13.4","1.105","54.5","139"
"2016-05-17","87","50","124","18.1","1.398","67.7","164"
"2016-05-18","69","36","87.1","13.2","0.947","38.2","173"
"2016-05-19","81","57.9","103.8","12.1","1.045","37.2","165"
"2016-05-20","95","68","131.5","13.1","1.173","42.4","179"
"2016-05-21","77","50.5","95.3","12.5","1.062","36.9","177"
"2016-05-22","76","49.2","92","11.5","1.041","37.8","143"
"2016-05-23","43","22","39.9","7","0.896","23.6","110"
"2016-05-24","54","20.4","59.4","10.1","0.948","41.4","158"
"2016-05-25","55","24.8","66.3","11.5","0.913","40.8","83"
"2016-05-26","42","19.3","43.2","8.4","0.905","40","68"
"2016-05-27","44","28.3","44.2","5.9","1.015","41","67"
"2016-05-28","56","33","59.8","14.7","1.086","40.9","143"
"2016-05-29","67","26.4","69.2","13","1.161","52.3","204"
"2016-05-30","83","51.7","114.5","16.6","1.463","69.2","192"
"2016-05-31","85","60.2","104.2","11","1.427","55.1","83"
"2016-06-01","62","43.9","64.2","5.6","1.285","30.5","86"
"2016-06-02","46","31.1","42.6","4.2","1.131","29.3","93"
"2016-06-03","52","26.1","48","8.5","1.234","33.9","162"
"2016-06-04","68","29.7","86.7","8.3","1.22","46.2","149"
"2016-06-05","73","27.3","92.3","10.8","1.099","38.1","175"
"2016-06-06","91","66.8","110.4","7.1","1.387","36.3","178"
"2016-06-07","68","29.2","68.2","7","1.138","36.8","208"
"2016-06-08","71","44.4","80.5","8.5","1.267","37.9","172"
"2016-06-09","85","47.9","100.6","8.3","1.219","44.3","218"
"2016-06-10","53","16.4","53.8","7.3","0.941","40.3","175"
"2016-06-11","80","37.9","100.5","11.8","1.16","45.6","212"
"2016-06-12","67","36.1","64.5","7.1","1.117","27.2","192"
"2016-06-13","81","33.4","84","9.6","1.075","41.9","231"
"2016-06-14","70","20.4","91.4","7.8","0.813","28.5","119"
"2016-06-15","59","16.5","68.8","7.5","0.797","29.8","144"
"2016-06-16","53","19.3","53.3","11.5","0.874","42.7","172"
"2016-06-17","65","24.5","62.6","11.3","0.892","44.8","201"
"2016-06-18","87","42.3","96.2","13.4","1.193","58.6","258"
"2016-06-19","83","43.8","92.3","9.3","1.108","38.8","226"
"2016-06-20","84","40.6","87","8.7","1.072","29.5","291"
"2016-06-21","65","31.9","78.9","7.7","1.087","34.5","145"
"2016-06-22","88","40.7","100.4","9.3","1.248","51.2","260"
"2016-06-23","33","15.5","34.8","4.5","1.013","22.6","76"
"2016-06-24","49","22.2","45.6","5.8","1.135","31.8","198"
"2016-06-25","57","33.1","62","6.2","1.22","33.6","180"
"2016-06-26","50","25.3","55.3","8.6","1.144","32.8","145"
"2016-06-27","63","32.3","76.8","8.6","1.1","39.3","165"
"2016-06-28","66","31.1","81.6","7.4","1.028","51","179"
"2016-06-29","76","30","85","9.4","1.118","51.1","256"
"2016-06-30","63","29.1","80.8","8.8","1.074","44.4","172"
"2016-07-01","55","18.7","50.8","7.5","0.956","34.3","194"
"2016-07-02","67","30.3","79.3","8.9","1.073","44.7","190"
"2016-07-03","56","29.9","62.4","6.3","0.982","28.9","137"
"2016-07-04","48","24.2","49.4","6.8","0.888","23.7","154"
"2016-07-05","39","16.5","37.5","5.8","0.772","18.8","122"
"2016-07-06","52","29.9","55","6","0.825","20","159"
"2016-07-07","49","27.1","53.3","6.1","0.854","21.8","99"
"2016-07-08","32","12.8","31.5","4.9","0.746","15.8","76"
"2016-07-09","56","31.9","63.1","5.4","0.909","25.3","144"
"2016-07-10","69","46.1","83.3","4.5","1.069","24.7","142"
"2016-07-11","72","44.5","84.4","5.3","1.034","26.8","193"
"2016-07-12","35","13","34","5.4","0.779","24.2","126"
"2016-07-13","51","22.1","54.5","7.9","0.879","42.4","78"
"2016-07-14","28","12","24.5","5.1","0.829","27.5","95"
"2016-07-15","58","23.4","48","6.8","0.963","37.4","220"
"2016-07-16","63","29","69.4","6.2","0.946","37.8","175"
"2016-07-17","68","26.9","69.2","8.9","0.929","45.4","214"
"2016-07-18","70","47.8","82.8","6.3","0.888","28.3","102"
"2016-07-19","30","13.5","31.5","4.9","0.979","25.3","86"
"2016-07-20","60","23.9","48.5","5.8","1.071","32.6","209"
"2016-07-21","77","27.6","63.5","7.2","1.088","49.9","281"
"2016-07-22","64","32.2","79.1","6.1","0.992","41.3","135"
"2016-07-23","81","47.8","95.3","6.2","1.083","36.5","207"
"2016-07-24","75","49.1","93.2","5.3","1.088","30.6","187"
"2016-07-25","32","13.7","28.5","4.8","0.875","24.5","123"
"2016-07-26","43","17.4","44","6.3","0.879","30.8","103"
"2016-07-27","41","16.8","38.1","5.8","0.813","29.4","158"
"2016-07-28","70","25.9","69.3","8","0.925","49","213"
"2016-07-29","71","30","76.6","7.9","0.913","48","221"
"2016-07-30","58","23.4","65.3","7.9","0.813","40.7","135"
"2016-07-31","52","24.1","55.3","6.7","0.863","31.8","136"
"2016-08-01","62","30","67.1","6.5","0.829","33.6","193"
"2016-08-02","57","28.6","63.1","5.8","0.829","33.5","140"
"2016-08-03","63","41.5","63","5","0.863","25.7","146"
"2016-08-04","66","44.2","70.6","5.8","0.917","25.9","143"
"2016-08-05","62","39.9","72","6.3","0.929","26.9","156"
"2016-08-06","68","45.3","80.4","7.2","1.113","39.4","130"
"2016-08-07","72","49.8","82.6","7.5","1.063","36.3","186"
"2016-08-08","66","43","77.7","5.8","0.946","35.2","120"
"2016-08-09","57","33","63.3","6.5","0.938","30.4","159"
"2016-08-10","57","31.8","63.4","5.7","0.921","33.7","174"
"2016-08-11","57","28.4","64.5","5.8","0.742","32.8","150"
"2016-08-12","49","20.9","51.7","6.3","0.658","29.3","151"
"2016-08-13","54","26.7","59.9","6.4","0.733","30.9","154"
"2016-08-14","48","20.8","49","6","0.65","23.1","132"
"2016-08-15","55","26.2","61.1","5.8","0.708","26.3","147"
"2016-08-16","68","43.6","82.6","6.9","0.988","28.3","170"
"2016-08-17","71","45.2","84.8","6.3","1.296","29","187"
"2016-08-18","78","50.8","96.1","6.8","1.25","31.7","198"
"2016-08-19","50","19","50.5","6.2","0.846","25.7","184"
"2016-08-20","65","42.9","77.7","6.5","1.365","25.7","171"
"2016-08-21","66","44.3","78.9","7.8","1.296","24.4","157"
"2016-08-22","65","39.5","79.6","10.2","1.083","27.4","168"
"2016-08-23","64","41.1","77.2","7.5","1.054","29.9","169"
"2016-08-24","84","55.6","105.3","6.8","1.121","33.8","214"
"2016-08-25","28","13.5","29.6","5.3","0.717","18.1","82"
"2016-08-26","31","11.5","30.7","8.2","0.729","30.2","57"
"2016-08-27","59","29.7","63.1","11.4","0.983","50.5","174"
"2016-08-28","61","28","62.5","14.7","0.892","53.9","189"
"2016-08-29","74","47.8","97.4","18.5","1.029","52.9","155"
"2016-08-30","75","52","98","16.2","1.083","56.5","163"
"2016-08-31","68","40.5","86.3","13.2","1.025","57.8","153"
"2016-09-01","63","28","72.8","16","0.867","54","162"
"2016-09-02","71","31.7","83.7","17.8","0.908","64.2","192"
"2016-09-03","93","52.6","134.9","25.1","1.167","81.1","63"
"2016-09-04","82","38.5","97.7","16.5","1.042","59.1","211"
"2016-09-05","91","59","131.7","19.3","1.188","62.5","183"
"2016-09-06","54","29.9","58.3","11.1","0.846","36.3","105"
"2016-09-07","64","28.7","67","11.5","0.863","50","193"
"2016-09-08","82","42.1","96","18.4","1.017","70.6","228"
"2016-09-09","81","45.8","111.6","16.3","1.092","62.6","133"
"2016-09-10","51","22.4","50.4","12","0.863","41.8","161"
"2016-09-11","74","34.7","97.1","18","0.963","60","170"
"2016-09-12","85","52.2","110.1","18.6","1.271","62.3","58"
"2016-09-13","98","73.3","113.5","15.7","1.442","50.9","137"
"2016-09-14","113","85.3","152.3","12.6","1.521","56.1","85"
"2016-09-15","83","60.4","97.9","9","1.292","50.9","129"
"2016-09-16","92","67","124.5","10.8","1.379","55.4","184"
"2016-09-17","110","82.7","149.2","12.9","1.404","56.1","180"
"2016-09-18","122","92.3","169.1","15.3","1.508","66","48"
"2016-09-19","31","19","30.2","6.1","1.127","38.7","49"
"2016-09-20","58","40.5","60.9","7.6","1.363","44.8","43"
"2016-09-21","66","46.2","79.4","8.8","1.333","48.9","143"
"2016-09-22","78","50.3","99.1","12.3","1.346","60.1","200"
"2016-09-23","90","55.3","120.6","14.6","1.383","74.8","221"
"2016-09-24","76","48.7","101.1","11.5","1.221","66.1","62"
"2016-09-25","81","56.7","103.1","12.8","1.108","49.2","154"
"2016-09-26","110","82.4","139","8.7","1.271","47.9","60"
"2016-09-27","82","59.5","103.8","9.5","1.354","49.4","42"
"2016-09-28","63","38.3","75.6","11.4","1.083","46.2","76"
"2016-09-29","82","59.9","106.9","16.2","1.304","53","79"
"2016-09-30","107","80.5","143.3","15.7","1.463","61.9","169"
"2016-10-01","134","101.6","194.6","15.6","1.817","87.1","199"
"2016-10-02","154","116.7","228.4","15.4","1.95","93.2","191"
"2016-10-03","132","94","197.2","16.7","1.875","77.9","182"
"2016-10-04","143","52.8","198","13.6","1.079","47.2","69"
"2016-10-05","49","25.1","52.7","17.9","0.879","42.4","35"
"2016-10-06","65","45.1","73.1","8.6","1.054","44.7","19"
"2016-10-07","48","25.3","53.2","7.1","1.246","41.2","44"
"2016-10-08","62","38.6","72.5","12","1.3","51.3","86"
"2016-10-09","66","42","70.3","13.3","1.267","47.3","31"
"2016-10-10","101","75.5","107.7","14.5","1.433","52.9","42"
"2016-10-11","114","86","122.1","12.7","1.525","59.2","49"
"2016-10-12","97","71.9","117.9","12.4","1.508","58.2","28"
"2016-10-13","105","78","121.4","12.1","1.288","55.3","74"
"2016-10-14","75","50.4","92.3","13.1","1.058","50.2","52"
"2016-10-15","75","54.4","80.9","6.8","1","39.4","32"
"2016-10-16","76","51","84","10.7","1.321","45.3","63"
"2016-10-17","73","41.9","96.2","14","1.442","59.5","93"
"2016-10-18","106","75.1","146","16.4","1.683","68.5","143"
"2016-10-19","141","107.5","194.2","15.5","1.817","79.2","130"
"2016-10-20","105","72","146.7","12","1.508","58.3","100"
"2016-10-21","57","26.3","65.1","8.6","1.288","36.1","33"
"2016-10-22","51","26.9","58.7","7.5","1.071","39.3","29"
"2016-10-23","31","20.8","30.3","7.6","1.2","31","29"
"2016-10-24","35","20.3","34","10.5","1.333","37.2","27"
"2016-10-25","54","35.8","51.8","8.8","1.667","36.3","12"
"2016-10-26","52","36","51.3","11.5","1.888","42.5","15"
"2016-10-27","31","19","29.9","8.1","1.408","34.7","46"
"2016-10-28","30","13.5","30.6","8.1","0.688","30.5","60"
"2016-10-29","56","28.6","62.3","9.3","0.871","44.4","66"
"2016-10-30","83","58.9","109.8","12.7","1.263","56.5","38"
"2016-10-31","78","43.5","100.4","14.3","1.208","47.3","77"
"2016-11-01","100","74.1","129.3","17.1","1.417","53.2","34"
"2016-11-02","166","126.3","207","17.4","2.025","69.1","40"
"2016-11-03","227","178.2","273.6","20.4","2.646","100.8","44"
"2016-11-04","216","168","246","21.5","2.613","99.4","46"
"2016-11-05","240","189.6","275.3","21.5","2.817","99.2","78"
"2016-11-06","211","166.7","243.4","19.8","2.625","65","33"
"2016-11-07","66","24.3","81.5","12","1.229","34","42"
"2016-11-08","77","42","102.2","18.2","1.471","48.3","40"
"2016-11-09","131","99.3","157.1","19.3","1.804","56.5","16"
"2016-11-10","235","92.8","298.2","16.1","1.883","57.5","62"
"2016-11-11","203","87.8","313","21.2","2.138","64.7","55"
"2016-11-12","145","104.3","237.5","23.9","2.343","79.2","34"
"2016-11-13","223","172.1","327.1","32","2.921","101.7","62"
"2016-11-14","217","168","287","26.7","2.913","94.5","29"
"2016-11-15","203","155.1","252.7","32.7","2.804","80.9","54"
"2016-11-16","269","219.1","319","33.2","2.857","86.9","26"
"2016-11-17","306","255.5","369.4","35.1","3.017","82.4","42"
"2016-11-18","238","188.3","276.8","24.2","2.409","66.9","18"
"2016-11-19","179","130.7","256.8","22","2.025","58.8","37"
"2016-11-20","190","144.9","257.3","34.6","2.192","67.1","16"
"2016-11-21","184","138.7","232.5","26.4","2.042","54.9","27"
"2016-11-22","45","15","48.9","9.8","0.925","31","54"
"2016-11-23","46","29.9","45","16.3","1.233","45.5","52"
"2016-11-24","91","66.6","89.8","29.7","1.608","62.3","35"
"2016-11-25","137","104","135.7","30","1.883","69.7","20"
"2016-11-26","146","84.4","230.6","28.6","2.033","68.7","53"
"2016-11-27","182","138.5","271.3","49","2.896","85.9","38"
"2016-11-28","222","173","300.9","49.7","2.721","78.8","21"
"2016-11-29","147","107.1","207.6","38.1","1.938","60.4","58"
"2016-11-30","117","80.3","161.3","32.3","2","70.1","60"
