"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2014-11-09","158","119.3","144.5","26.2","1.766","65.2","91"
"2014-11-10","224","174","191.6","44.6","2.168","79.3","125"
"2014-11-11","135","95.5","133","16.9","1.238","47.5","58"
"2014-11-12","61","14.3","72.5","14","0.647","24.9","76"
"2014-11-13","67","40.9","81.1","37.2","1.198","56.1","74"
"2014-11-14","92","63.3","109.2","68","1.92","72.8","63"
"2014-11-15","106","78.4","126.6","90.6","1.912","81.1","44"
"2014-11-16","114","85.5","102.7","51","1.388","53.3","47"
"2014-11-17","49","29.5","57","39.5","0.952","50.3","63"
"2014-11-18","177","133.7","181.2","104.3","2.4","82.5","61"
"2014-11-19","188","142.5","177.3","103.2","2.006","84.5","56"
"2014-11-20","239","189.7","244.7","84.1","2.609","92","24"
"2014-11-21","421","383.4","483.2","97.2","5.242","170.9","53"
"2014-11-22","146","108.9","144","61.7","2.095","83.4","47"
"2014-11-23","173","131.7","183.5","65.2","2.638","88","13"
"2014-11-24","162","118","158.8","56","2.745","74","40"
"2014-11-25","98","71.5","119.3","51.9","1.472","73.4","48"
"2014-11-26","305","256.9","310.9","93.9","2.844","88.4","32"
"2014-11-27","241","198.7","258.8","67.7","3.048","69.7","33"
"2014-11-28","135","100.9","149.2","67.4","2.347","64.3","45"
"2014-11-29","243","191.7","225.4","69","2.782","70.2","12"
"2014-11-30","217","117","250.1","47.7","1.86","44.7","63"
"2014-12-01","86","21.3","105.6","33.3","1.061","27","66"
"2014-12-02","53","31.5","57.1","50.9","1.216","47.3","27"
"2014-12-03","66","22.3","80.1","30.7","0.758","30.4","58"
"2014-12-04","58","23.1","65.6","43.5","0.882","36.3","63"
"2014-12-05","67","39.8","72.2","44.9","1.118","45.3","54"
"2014-12-06","161","122.1","164.8","93.6","2.877","84.7","26"
"2014-12-07","99","72.8","93.3","61.3","2.288","58.6","36"
"2014-12-08","107","79.7","114.9","67.3","2.163","63.6","48"
"2014-12-09","201","155.8","183.6","122.6","2.705","80","18"
"2014-12-10","195","145.5","188.1","54.7","1.958","54.3","49"
"2014-12-11","51","34.3","50","43.6","1.081","43","58"
