"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2015-02-05","45","27","35.3","16","0.706","42.1","72"
"2015-02-06","89","65.4","78.3","30","1.78","72.4","57"
"2015-02-07","37","13.4","26","10.3","0.432","22.1","81"
"2015-02-08","45","23.5","31.8","16.5","0.585","29.5","68"
"2015-02-09","144","108.7","126.8","47.6","1.9","78.5","42"
"2015-02-10","163","122.8","138.3","47.3","2.393","93.7","70"
"2015-02-11","62","41","56.1","23","1.011","43.7","88"
"2015-02-12","50","31.8","41.6","16.1","0.769","43.6","83"
"2015-02-13","157","120.6","131.4","33.5","2.137","83.4","60"
"2015-02-14","287","236.4","238.6","55.4","3.163","109.3","83"
"2015-02-15","335","284.5","307.8","78.2","4.415","113.4","25"
"2015-02-16","164","121.2","155.8","30.5","2.271","54.1","76"
"2015-02-17","43","21.9","41.4","10","0.534","28.3","83"
"2015-02-18","68","46","56.5","18.2","0.74","30.5","85"
"2015-02-19","266","217.8","248.5","54.7","1.493","41.8","72"
"2015-02-20","181","138.3","29.2","8.7","1.449","37.8","51"
"2015-02-21","279","152.4","172.1","8.7","1.632","31.9","77"
"2015-02-22","199","41.9","277","4","0.395","14.5","70"
"2015-02-23","94","55.3","113.8","20.6","0.789","33.6","74"
"2015-02-24","198","153.1","213","33.9","2.123","58.7","66"
"2015-02-25","107","77","109.5","10","1.062","32.3","85"
"2015-02-26","34","12.7","25.7","6","0.379","18.1","82"
"2015-02-27","41","23.1","37.1","13.2","0.671","29.7","56"
"2015-02-28","163","123.3","126.5","7.9","1.276","40","46"
"2015-03-01","74","44.6","90.5","11.5","0.887","39.3","84"
"2015-03-02","86","53.3","82.4","17.3","1.356","44.5","84"
"2015-03-03","49","7.6","48.2","2.2","0.283","10.4","82"
"2015-03-04","42","24.5","41.2","12","0.637","31","81"
"2015-03-05","144","110","129.3","46.5","1.559","59","80"
"2015-03-06","246","195","217.3","59.3","2.149","82.1","82"
"2015-03-07","282","231.4","246.3","41.1","2.388","82.7","112"
"2015-03-08","171","128.6","148","21.8","1.425","52.7","86"
"2015-03-09","40","7.3","27.9","2.8","0.31","14.4","83"
"2015-03-10","48","30","45","12.7","0.753","38.9","93"
"2015-03-11","56","36.6","51.9","13.3","0.951","46.1","83"
"2015-03-12","84","61.1","78.6","20.7","1.168","59.8","75"
"2015-03-13","89","63.7","81.6","20.9","1.304","59.6","93"
"2015-03-14","129","96.7","119.2","39.6","1.865","83.3","50"
"2015-03-15","148","102.9","198.2","26.2","1.706","72.7","109"
"2015-03-16","255","207.4","294.8","32.8","2.018","85","50"
"2015-03-17","227","182.7","222","16","1.701","57.4","117"
"2015-03-18","72","47.3","88.5","12.1","0.77","49.8","92"
"2015-03-19","135","80.7","203.3","10.7","1.087","69.5","87"
"2015-03-20","126","43.5","199","5.8","0.548","45.8","107"
"2015-03-21","78","18.7","103.4","3.8","0.347","27.6","89"
"2015-03-22","78","20","104","3.8","0.344","20.8","91"
"2015-03-23","67","34.2","84","6.8","0.694","43.4","103"
"2015-03-24","106","76.5","122.4","28.9","1.821","67.8","101"
"2015-03-25","163","122.6","158.3","40.8","1.829","78.8","127"
"2015-03-26","140","105.4","154.7","21.3","1.026","56","154"
"2015-03-27","140","105.2","146.2","30","1.011","54.6","153"
"2015-03-28","188","63.6","276.6","8.1","0.529","33.1","100"
"2015-03-29","203","74.8","282.3","17.5","1.055","66.8","127"
"2015-03-30","220","148.2","337.7","29.2","1.397","62.6","157"
"2015-03-31","200","151.8","191.2","21","2.325","53.8","98"
"2015-04-01","82","58.6","78.2","4.5","0.721","48.8","83"
"2015-04-02","55","35.1","18.6","3.6","0.699","25.8","103"
"2015-04-03","50","28.2","40.3","3.6","0.568","26.9","123"
"2015-04-04","85","62.3","74.9","4.7","0.636","36.1","146"
"2015-04-05","92","53","98.5","2.9","0.462","29.5","94"
"2015-04-06","41","20.5","32.4","2.2","0.289","13.5","80"
"2015-04-07","44","23","39.4","3.6","0.348","22.7","94"
"2015-04-08","127","95.6","122.7","12.4","0.844","48.8","112"
"2015-04-09","210","161.7","189.9","16.6","1.192","58.9","135"
"2015-04-10","192","150.1","185.5","9","1.071","61.9","156"
"2015-04-11","183","141.4","76.5","16.3","1.747","46.4","150"
"2015-04-12","40","11.9","26.1","2","0.264","12","88"
"2015-04-13","53","26.4","38.8","2.8","0.374","22.3","131"
"2015-04-14","76","54.1","83.8","5.3","0.705","54.4","137"
"2015-04-15","215","108.7","286","14.1","0.939","70","120"
"2015-04-16","106","25.7","132","3","0.235","13.4","100"
"2015-04-17","114","67.3","173.1","16","0.67","54.8","120"
"2015-04-18","181","137.7","272.5","26.9","1.497","88.7","116"
"2015-04-19","94","59.8","132.5","5.6","0.608","29.9","107"
"2015-04-20","93","66.6","112.4","6.7","0.781","43.2","133"
"2015-04-21","101","62.7","129.1","8","0.642","43.8","116"
"2015-04-22","77","43.2","100.2","8.2","0.61","48.8","154"
"2015-04-23","84","54.2","107.7","10.6","0.618","49.1","115"
"2015-04-24","104","51.9","155.2","7.3","0.626","47.4","150"
"2015-04-25","109","71.6","158.2","12.4","0.832","64","187"
"2015-04-26","145","98.3","181.8","19.8","0.969","52.8","252"
"2015-04-27","116","81.2","133.8","12.2","0.899","45.9","214"
"2015-04-28","64","43.5","68","5.1","0.711","38.8","154"
"2015-04-29","152","115","135.6","10.8","1.324","48","217"
"2015-04-30","160","114.2","146.1","11.3","1.067","43.4","226"
"2015-05-01","163","125.4","140.5","12.9","1.062","45.1","122"
"2015-05-02","67","45.3","68","2.5","0.557","29.7","162"
"2015-05-03","84","40.3","93.8","2","0.411","23.6","107"
"2015-05-04","57","22.7","64.8","4.5","0.3","20.3","131"
"2015-05-05","75","43.4","93.7","7.5","0.477","36.9","115"
"2015-05-06","60","19","70.1","3.3","0.308","23.7","112"
"2015-05-07","91","41.5","128.8","6.2","0.55","36.6","140"
"2015-05-08","89","52.3","115.2","11.2","1.008","36.8","129"
"2015-05-09","57","39.2","52","7","1.025","32.6","65"
"2015-05-10","50","34.3","34.9","4.4","1.313","45.5","45"
"2015-05-11","43","24.3","19.7","2.2","0.822","30.2","94"
"2015-05-12","48","19.5","44.3","2.2","0.51","40.9","109"
"2015-05-13","95","56.6","133.2","4","0.766","65.7","200"
"2015-05-14","57","19.5","61.7","4.6","0.347","29.4","118"
"2015-05-15","48","22.7","47.3","2.7","0.376","25.5","132"
"2015-05-16","78","46.4","95.9","8","0.672","42.9","198"
"2015-05-17","168","126.4","182.2","15.2","1.153","42.8","192"
"2015-05-18","97","55.3","92.8","3.3","0.546","32.5","112"
"2015-05-19","51","11.3","49.1","2","0.266","16.1","96"
"2015-05-20","46","15.9","37.2","2.5","0.314","22","124"
"2015-05-21","71","33.3","83.8","5.9","0.51","42.8","168"
"2015-05-22","104","52","89.5","11.5","0.759","41.2","225"
"2015-05-23","143","94.6","139.2","15.9","0.987","53.1","265"
"2015-05-24","170","114.9","164.4","16","1.205","56.1","266"
"2015-05-25","156","101","165.6","23.8","1.151","46.8","311"
"2015-05-26","144","87.2","148.7","18.7","0.915","38.1","293"
"2015-05-27","135","91.8","141","11.3","0.857","33.3","229"
"2015-05-28","158","116","151.2","23.2","1.16","36.1","215"
"2015-05-29","95","61.4","93.9","5.4","0.8","42.2","169"
"2015-05-30","95","54.2","90.3","6.3","0.752","39.4","229"
"2015-05-31","103","55","101.8","14.7","0.876","43.8","241"
"2015-06-01","128","87.6","166","14.1","0.996","46.4","263"
"2015-06-02","64","29.9","62.7","4.5","0.539","25.7","105"
"2015-06-03","80","32.2","100.8","6.2","0.517","35.8","147"
"2015-06-04","81","50.5","89.5","6.6","3.42","54.6","84"
"2015-06-05","72","48.5","51.9","5.2","6.817","45","117"
"2015-06-06","69","25","61.5","3","5.008","31.7","176"
"2015-06-07","43","13.8","32.1","3.6","2.594","30","91"
"2015-06-08","43","18.2","34.8","3.7","0.45","35.2","121"
"2015-06-09","82","48.6","86.5","14.9","1.071","49.2","239"
"2015-06-10","103","75.2","73.6","4","1.127","33.6","132"
"2015-06-11","43","20.1","25.2","2.5","0.562","21.4","95"
"2015-06-12","36","7.8","22.2","3.2","0.405","21.8","96"
"2015-06-13","47","11.2","26.9","3","0.443","18.2","128"
"2015-06-14","57","19.1","37","3.3","0.495","29","170"
"2015-06-15","131","84.9","120.8","15.1","1.237","39.5","254"
"2015-06-16","160","104.3","143.6","11.9","1.164","50.2","280"
"2015-06-17","80","42","67.2","2.6","0.756","35.9","178"
"2015-06-18","46","19.1","32.1","2.2","0.48","27.7","107"
"2015-06-19","36","14.1","33.4","2.4","0.498","24.4","88"
"2015-06-20","52","22.6","39.3","2.3","0.621","37","172"
"2015-06-21","94","41","73.4","4.7","0.616","39.4","215"
"2015-06-22","137","89.9","117.2","16.4","1.087","38.4","241"
"2015-06-23","234","181.2","178","15","1.661","39","269"
"2015-06-24","161","121.4","123.2","9.3","1.117","43.1","152"
"2015-06-25","165","124.6","111.4","6.1","1.049","50.5","138"
"2015-06-26","146","105.9","22.8","2","0.889","24","219"
"2015-06-27","125","88.5","51.4","4","0.831","32.3","217"
"2015-06-28","193","147.7","57","7.9","1.216","34.1","230"
"2015-06-29","154","118","39.1","5","1.095","41.5","112"
"2015-06-30","33","14.6","20.2","2","0.376","26.8","112"
"2015-07-01","42","17.8","38.3","2.6","0.424","33.7","93"
"2015-07-02","32","8.3","19.8","4","0.327","27.6","99"
"2015-07-03","73","24.2","59.5","10.8","0.944","33.7","206"
"2015-07-04","62","32.5","59","5.8","0.722","44.7","108"
"2015-07-05","106","62.1","71.4","9.4","0.992","36.5","253"
"2015-07-06","119","68.8","75.8","10.1","1.102","33.1","247"
"2015-07-07","117","67.3","86.1","7.4","0.884","32.3","239"
"2015-07-08","175","124.7","132.1","8.1","1.134","34.8","252"
"2015-07-09","128","72.3","92.5","10.5","0.827","37","260"
"2015-07-10","97","49.9","82.1","8.6","0.682","32.2","228"
"2015-07-11","148","102.7","125.6","9.9","1.054","34.9","275"
"2015-07-12","171","107.6","158.4","5.1","0.922","46.1","323"
"2015-07-13","112","49.3","83.7","2.7","0.622","43","280"
"2015-07-14","104","35","65.1","4.4","0.595","30.3","240"
"2015-07-15","63","34.5","61.7","3.1","0.621","46.6","140"
"2015-07-16","55","36.6","47.2","2","0.671","29.1","102"
"2015-07-17","50","35.1","43","2.4","0.764","31.6","118"
"2015-07-18","71","47.1","30.5","2","0.778","25.8","165"
"2015-07-19","91","66.4","32.5","2","0.872","31.7","139"
"2015-07-20","112","84.2","46.7","2","0.89","31.7","166"
"2015-07-21","177","135.4","71.4","2","1.071","33.9","169"
"2015-07-22","88","63.3","36.6","2.5","0.72","34.6","200"
"2015-07-23","57","39.9","38","2","0.784","46.3","176"
"2015-07-24","71","48.7","74.3","2.6","0.863","47.2","210"
"2015-07-25","118","87.1","102.3","3.2","0.996","39.6","251"
"2015-07-26","143","105.9","125","3.8","0.997","32.5","246"
"2015-07-27","104","77.5","100.4","2.6","0.908","34.4","235"
"2015-07-28","73","49.9","39.5","2.3","0.765","28.3","222"
"2015-07-29","116","87.3","96.9","2","0.94","36.5","219"
"2015-07-30","62","44.2","49.2","2.4","0.911","27.6","117"
"2015-07-31","40","25.2","31.8","2.1","0.657","25.2","158"
"2015-08-01","91","67.6","79.7","3","1.299","46.9","103"
"2015-08-02","97","72.3","59.7","2","1.191","27.5","212"
"2015-08-03","93","67.5","45.5","3.7","1.148","32.2","93"
"2015-08-04","49","18.5","46.9","3.7","0.51","31.9","187"
"2015-08-05","90","65.9","100.7","3.4","0.993","42.2","192"
"2015-08-06","79","55","80","2.3","0.774","29.7","206"
"2015-08-07","123","92.5","108.3","3.8","1.083","33.5","192"
"2015-08-08","60","38.3","53","3.3","0.698","33.2","200"
"2015-08-09","87","53.7","79.8","2.8","0.791","36.7","251"
"2015-08-10","72","42.1","71.1","2.3","0.719","39.9","183"
"2015-08-11","130","91.3","123.7","6.1","1.421","36.4","290"
"2015-08-12","117","79.8","124.6","3.8","1.051","35.7","241"
"2015-08-13","158","120.2","162.2","7.3","1.248","40.8","315"
"2015-08-14","87","60","91.9","3.8","0.817","33.8","123"
"2015-08-15","52","23.5","51.7","3.5","0.573","36","147"
"2015-08-16","89","35.6","86.2","5.8","0.718","40.9","316"
"2015-08-17","117","79.8","158.9","8.3","1.021","41","227"
"2015-08-18","74","49.5","84.3","3.1","0.762","34","188"
"2015-08-19","72","50.9","63.7","2.2","0.757","37.4","191"
"2015-08-20","55","33.7","54.3","2.3","0.619","26.3","172"
"2015-08-21","38","13.3","33.2","2.3","0.432","23.8","160"
"2015-08-22","35","15.3","33","3.4","0.584","21.3","110"
"2015-08-23","38","23.4","34.9","4","0.813","22.8","136"
"2015-08-24","29","12.8","23.2","2","0.466","20.9","119"
"2015-08-25","30","14.3","24.1","2","0.459","23.1","106"
"2015-08-26","30","11.7","22.4","2","0.436","22.7","121"
"2015-08-27","29","11.3","26.3","2","0.441","24.3","130"
"2015-08-28","37","15.7","32.4","3","0.467","25.3","133"
"2015-08-29","55","27","47.9","2.1","0.601","21.5","207"
"2015-08-30","41","27.8","37","2.6","0.955","25.1","103"
"2015-08-31","39","26.5","26.8","2","0.71","25.5","77"
"2015-09-01","19","10.5","13.8","2","0.525","19.5","68"
"2015-09-02","23","9.4","15.7","2.2","0.436","19.1","93"
"2015-09-03","33","14.5","26.1","2","0.472","19.5","142"
"2015-09-04","85","46.8","79.1","2.9","1.499","26.3","90"
"2015-09-05","28","18","11.7","2","0.668","22.4","91"
"2015-09-06","33","17.1","28.6","2.2","0.521","29","129"
"2015-09-07","45","24.3","42.8","2.3","0.657","37.5","161"
"2015-09-08","73","50.8","80","6.4","0.875","51.8","175"
"2015-09-09","50","34.9","51.8","2.8","0.72","42","103"
"2015-09-10","16","8.3","13.1","2","0.42","28.5","37"
"2015-09-11","21","8.3","14.1","2.2","0.384","25.2","76"
"2015-09-12","25","8.4","19.9","2.3","0.359","26.8","76"
"2015-09-13","47","19.1","49.8","3.2","0.556","44.5","127"
"2015-09-14","91","64.9","104.1","10.5","0.868","57.5","177"
"2015-09-15","137","104.2","129.7","14.3","1.16","59.8","234"
"2015-09-16","169","127.9","140.2","8.4","1.247","62.5","212"
"2015-09-17","196","148.9","164.9","9.7","1.3","65.7","210"
"2015-09-18","110","80.4","54.1","3.3","0.91","49.3","112"
"2015-09-19","35","16.6","34.5","2","0.499","50.4","55"
"2015-09-20","109","81.8","101.6","11.9","0.963","43.8","177"
"2015-09-21","131","99.2","131.3","16.8","1.22","66.8","210"
"2015-09-22","181","139.7","135.5","11.3","1.5","62","132"
"2015-09-23","45","30.6","38","2","0.71","44","120"
"2015-09-24","132","100.1","108.5","4.3","1.186","55.3","162"
"2015-09-25","40","20.8","27.3","2.5","0.554","37.3","79"
"2015-09-26","57","32.4","68.5","6.3","0.665","47.6","154"
"2015-09-27","74","49.9","82.8","3.7","0.793","59.1","129"
"2015-09-28","66","46.8","48.5","3.9","1.203","46.1","80"
"2015-09-29","64","46","30.7","2.8","1.155","46","25"
"2015-09-30","42","29","16.9","2.4","0.689","38.5","64"
"2015-10-01","31","13.7","22.9","2","0.345","24.1","70"
"2015-10-02","58","29","66.5","3.4","0.613","46.9","108"
"2015-10-03","55","26.7","66","3.8","0.664","48.4","104"
"2015-10-04","142","108.7","146.8","9.5","1.292","76.1","180"
"2015-10-05","266","216.4","217.4","9","1.721","80.1","225"
"2015-10-06","346","293.2","189.7","7.6","1.981","83","248"
"2015-10-07","316","269.9","96.9","7.5","1.839","78.8","169"
"2015-10-08","28","10.4","26.3","2.2","0.3","21.3","67"
"2015-10-09","40","16.6","42.2","2.5","0.382","30.4","70"
"2015-10-10","22","8.4","21.5","2.1","0.264","15.7","57"
"2015-10-11","26","10.2","24.8","2.2","0.303","20.1","79"
"2015-10-12","39","16.8","40.7","3","0.467","46.3","88"
"2015-10-13","58","32.6","67.8","5.5","0.738","65.7","100"
"2015-10-14","129","97.4","135.5","15.5","1.911","93.8","96"
"2015-10-15","143","108","132.9","9.1","1.466","91","166"
"2015-10-16","244","197.7","218.5","12.8","2.007","110.4","210"
"2015-10-17","345","295.3","181","13.3","2.482","120.4","131"
"2015-10-18","80","56.3","42","6.9","0.836","44.4","53"
"2015-10-19","81","54","99.2","6.7","0.818","58.4","66"
"2015-10-20","103","75.9","113.3","8.5","1.408","67","26"
"2015-10-21","70","50.8","37.6","2.5","0.936","40.8","29"
"2015-10-22","46","31","35.5","2.2","0.722","42.8","30"
"2015-10-23","72","51.9","63.6","2.5","0.844","52.4","63"
"2015-10-24","79","56.6","75.8","5.7","1.057","52.8","65"
"2015-10-25","59","36.7","67.5","9.7","0.934","60","31"
"2015-10-26","60","29.5","48.4","2.1","0.485","30.7","55"
"2015-10-27","45","15.4","48.1","2.8","0.463","36.5","58"
"2015-10-28","22","7.8","20.6","2.8","0.304","24.1","62"
"2015-10-29","23","7.4","22.2","2.5","0.292","19.4","63"
"2015-10-30","44","23.5","48.2","3.8","0.614","44.4","55"
"2015-10-31","61","41.2","69","4.7","0.844","57.2","57"
"2015-11-01","96","71.4","100","7.2","1.01","77.5","57"
"2015-11-02","103","77.1","111.8","7.6","1.36","77.8","66"
"2015-11-03","191","147.2","177.8","15.4","1.918","88.9","101"
"2015-11-04","254","204.2","215.6","14.1","1.968","107.6","47"
"2015-11-05","150","119","24.6","6.6","1.07","56.5","30"
"2015-11-06","28","19.3","2.3","2.2","0.521","28.5","41"
"2015-11-07","27","18.9","9.9","2.2","0.548","28.4","43"
"2015-11-08","78","56.9","48","2.8","0.852","45.4","41"
"2015-11-09","164","124.4","120.3","3.5","1.587","56.8","12"
"2015-11-10","174","131.2","78.7","3.8","1.566","54.7","5"
"2015-11-11","139","105.4","30.3","4.4","1.869","55","18"
"2015-11-12","197","153.5","88","5.8","2.458","59.4","4"
"2015-11-13","257","206.7","156.8","14.4","3.045","69.3","5"
"2015-11-14","322","272","184.4","17.3","3.57","82.4","16"
"2015-11-15","254","206","147.5","13.3","3.323","71.1","55"
"2015-11-16","79","57.4","43","9.7","1.461","51.8","23"
"2015-11-17","83","60.9","82.5","7.1","1.533","45.1","29"
"2015-11-18","90","66.4","77.5","7.4","1.134","44.8","13"
"2015-11-19","103","77.3","19.8","3.5","1.614","45","3"
"2015-11-20","89","65.6","0","8.7","2.336","43.1","3"
"2015-11-21","58","41.2","5","7.2","2.136","40.9","5"
"2015-11-22","71","51.2","1.8","6.9","1.051","38.7","35"
"2015-11-23","42","28","18.2","10.3","0.741","28.7","57"
"2015-11-24","55","39.4","32.9","7.5","0.952","47.1","46"
"2015-11-25","72","52.2","16.3","9.8","1.135","39","54"
"2015-11-26","48","32.8","41.1","10.4","0.792","34.5","59"
"2015-11-27","256","206.8","189","35.6","2.802","91.6","18"
"2015-11-28","310","260.3","249.7","43.1","3.892","102.5","19"
"2015-11-29","300","250.2","287.3","40.1","4.874","107.5","31"
"2015-11-30","356","334","346.7","22.7","5.752","121.7","11"
"2015-12-01","473","477.5","451.4","36.2","8.141","136.5","7"
"2015-12-02","32","14.8","22.5","3.7","0.438","18.3","51"
"2015-12-03","25","10","24.5","4.6","0.386","15.6","50"
"2015-12-04","41","26.9","40.5","10.5","0.798","39.9","55"
"2015-12-05","70","49.2","70.5","17.1","1.424","61.3","54"
"2015-12-06","166","127.3","150.1","31.2","2.785","86.5","14"
"2015-12-07","229","178.6","197.2","37.5","3.423","93.3","10"
"2015-12-08","293","243.2","244.3","20","4.376","91.8","9"
"2015-12-09","295","245.3","9.9","32.2","3.663","93.9","13"
"2015-12-10","134","105.7","3.3","15.8","1.909","53.4","65"
"2015-12-11","64","43.6","54.7","14.1","1.317","59","41"
"2015-12-12","159","124.9","152.7","22.3","2.7","85","17"
"2015-12-13","221","177.3","204.9","39","3.89","97.8","17"
"2015-12-14","206","167.7","47","16.9","2.888","78.8","50"
"2015-12-15","17","7.6","11.1","3.6","0.411","15.8","58"
"2015-12-16","15","7.1","12.4","4.1","0.444","17.6","45"
"2015-12-17","79","57.7","73.9","17.7","1.483","59.9","30"
"2015-12-18","84","59.4","85.3","17.3","1.735","63.7","46"
"2015-12-19","163","123.5","150.1","29","2.939","86.3","15"
"2015-12-20","245","195.3","205","27.4","3.596","100.9","14"
"2015-12-21","278","228.2","235.1","22.4","4.081","102.9","16"
"2015-12-22","337","294.3","300.8","29.5","5.229","103.4","11"
"2015-12-23","316","269.8","297.6","21.1","5.008","105.8","51"
"2015-12-24","157","124.2","142.1","17.6","2.362","76.4","56"
"2015-12-25","475","476.7","480.8","12.6","7.178","140.2","11"
"2015-12-26","326","282","380","9.2","5.154","105.8","15"
"2015-12-27","64","46.5","31.1","12.2","1.103","52.6","23"
"2015-12-28","141","108","118.2","22.3","2.306","77.8","21"
"2015-12-29","316","271.3","308.6","34.2","4.293","117.7","12"
"2015-12-30","119","93.9","94.7","12","1.718","58","65"
"2015-12-31","88","59.6","86","15.5","1.703","69.7","29"
"2016-01-01","216","171","189","33","3.331","104.8","18"
"2016-01-02","306","258.7","273.5","35.2","4.516","123","27"
"2016-01-03","300","254.6","295.9","20.4","3.64","86.5","31"
"2016-01-04","62","46.3","23","6.3","1.015","35.3","64"
"2016-01-05","46","31.6","43.2","10.6","0.861","36.2","52"
"2016-01-06","46","27.4","49.5","10.6","1","37.1","61"
"2016-01-07","21","12.3","20.6","6.4","0.546","27.6","58"
"2016-01-08","57","39.4","54.5","14","0.984","46.5","59"
"2016-01-09","100","72.3","98.5","22.5","1.842","72.5","32"
"2016-01-10","76","51.1","84.5","21.6","1.577","58","43"
"2016-01-11","23","11.3","22.1","5.8","0.563","24.6","64"
"2016-01-12","28","13.4","27.3","7.5","0.656","29.3","58"
"2016-01-13","43","25.1","45","13.3","0.934","47.2","60"
"2016-01-14","94","70","93.8","26.2","1.834","71.7","53"
"2016-01-15","127","95.9","122.8","33.7","2.579","83.9","33"
"2016-01-16","164","125.3","142.7","44.9","2.556","72.3","21"
"2016-01-17","61","41.9","42.3","9.5","0.904","30.8","71"
"2016-01-18","42","9.8","43.9","4.2","0.54","17.4","63"
"2016-01-19","82","58","84.3","21.6","1.58","60.4","40"
"2016-01-20","151","114.4","139.5","54.9","3.327","78.4","16"
"2016-01-21","175","132.1","148.2","29","2.769","68.9","17"
"2016-01-22","45","18.1","36.4","5.5","0.663","18","67"
"2016-01-23","39","9.1","41.5","4","0.607","13.1","63"
"2016-01-24","49","12.1","49.9","6","0.613","22.5","64"
"2016-01-25","47","27.4","47.5","16.4","0.829","42.4","52"
"2016-01-26","57","32.1","57.4","17.3","0.767","35.7","64"
"2016-01-27","126","94.6","104.3","36.9","2.112","76.8","35"
"2016-01-28","161","123.3","134.1","44.8","2.401","80.9","53"
"2016-01-29","88","64.7","83.3","36.3","1.811","56.1","36"
"2016-01-30","71","51.4","60.3","22","1.305","49.6","48"
"2016-01-31","30","18","27.8","9.5","0.598","29.3","70"
"2016-02-01","24","13.3","22.2","9.1","0.588","31.8","72"
"2016-02-02","40","28.3","34.6","15.3","0.895","48","60"
"2016-02-03","52","35.7","46.8","19.1","1.215","56.5","56"
"2016-02-04","25","12.9","23.8","7.8","0.48","23.9","78"
"2016-02-05","32","9.8","31.1","5.7","0.373","16.4","78"
"2016-02-06","42","28","39.6","12.8","0.729","33.8","82"
"2016-02-07","67","42.7","69.3","19.8","0.931","37.2","82"
"2016-02-08","201","200.6","262.1","57","1.057","38.5","77"
"2016-02-09","57","40.8","48.8","19.2","1.065","39.7","103"
"2016-02-10","124","93.5","96.5","47.8","2.453","63.6","58"
"2016-02-11","203","154.2","167.4","44.7","3.107","69.7","24"
"2016-02-12","192","147.7","99.4","18.8","2.219","55.8","58"
"2016-02-13","22","10.4","9","5","0.343","12.1","69"
"2016-02-14","23","7.4","14.7","3.5","0.348","11","72"
"2016-02-15","39","7.5","43.9","3.6","0.33","14","75"
"2016-02-16","37","7.4","37.3","5","0.321","16.7","77"
"2016-02-17","61","43.5","48.8","15.6","1.045","47","87"
"2016-02-18","36","15.8","31.5","5.8","0.43","23.4","88"
"2016-02-19","32","15","31.6","5.5","0.514","26.9","84"
"2016-02-20","27","14.8","21.2","5.9","0.433","20.2","82"
"2016-02-21","103","77","97.1","25.1","1.433","55.8","69"
"2016-02-22","104","72.2","91.2","17.1","1.169","43","85"
"2016-02-23","24","11.2","19.2","5.1","0.357","16.5","84"
"2016-02-24","49","26.2","46","9.9","0.764","35.4","84"
"2016-02-25","43","24.3","43.8","9.9","0.726","35.7","65"
"2016-02-26","52","35.3","56.8","13.3","0.762","39.4","79"
"2016-02-27","32","21.2","31","8.9","0.592","35.9","77"
"2016-02-28","55","32.3","50.6","7.8","0.794","35","82"
"2016-02-29","45","31.9","41.6","11.4","0.672","40.1","66"
"2016-03-01","152","115.8","127.1","30","1.872","82.7","61"
"2016-03-02","209","162","182","31.6","2.531","108.6","94"
"2016-03-03","322","273.1","282.2","45.9","3.474","118.7","70"
"2016-03-04","374","325.5","280.7","48.2","4.438","117.3","45"
"2016-03-05","206","60.6","306.3","3.1","0.388","21.7","82"
"2016-03-06","114","70.5","177.6","26.3","1.499","67.9","39"
"2016-03-07","69","36.6","91.4","11","0.932","32.1","88"
"2016-03-08","26","10.1","24","2.9","0.364","15.3","81"
"2016-03-09","26","10.1","22.5","3.7","0.364","16.6","77"
"2016-03-10","44","10.7","47.6","3.7","0.359","16.8","79"
"2016-03-11","46","21.8","49.5","7.4","0.576","34.1","80"
"2016-03-12","141","106.5","134","39.1","1.778","80.1","52"
"2016-03-13","52","32.6","48.2","9.8","0.682","34.3","97"
"2016-03-14","102","76","114","20.3","1.295","63.7","100"
"2016-03-15","178","137.3","189.9","46.9","1.567","77","65"
"2016-03-16","296","245.7","275.3","38.3","2.221","89.4","158"
"2016-03-17","335","285.3","288.4","31.3","2.254","100.8","140"
"2016-03-18","228","191.8","131.2","13.3","1.535","69.6","126"
"2016-03-19","92","63.8","111","17","1.023","43","81"
"2016-03-20","87","63.8","103","10","0.997","60.9","99"
"2016-03-21","160","121.4","177.4","20.3","1.236","79.8","136"
"2016-03-22","156","108","205","25.9","1.403","75.5","60"
"2016-03-23","38","18.4","41.4","4","0.496","27.2","92"
"2016-03-24","28","12.5","24","3.2","0.42","30.5","92"
"2016-03-25","35","16.3","33.1","4.1","0.451","35.6","99"
"2016-03-26","31","12.5","30.3","4","0.393","27.8","96"
"2016-03-27","40","15.3","41.5","4.1","0.381","35","112"
"2016-03-28","143","73","192.5","16.3","0.82","68.3","88"
"2016-03-29","59","18.4","72","5","0.39","30.9","103"
"2016-03-30","56","27.6","71","8.4","0.553","40.3","110"
"2016-03-31","197","149.9","236","32.8","1.445","74.6","147"
"2016-04-01","102","39.4","139.4","6.1","0.422","27","90"
"2016-04-02","29","8.4","27.8","3","0.247","16.5","91"
"2016-04-03","47","18.2","50.7","3","0.301","24.9","99"
"2016-04-04","99","72.3","110.9","11.5","0.606","48.7","140"
"2016-04-05","151","115","153.2","18.3","0.981","52","168"
"2016-04-06","175","137.5","170.3","30.7","1.972","68.7","115"
"2016-04-07","134","89.6","139.2","4.7","1.092","46.6","96"
"2016-04-08","63","22.2","83.4","4.4","0.357","30.3","104"
"2016-04-09","165","74.7","242.5","11","0.712","55.6","100"
"2016-04-10","122","52.5","193.4","13.5","0.776","42.4","108"
"2016-04-11","75","40.3","100.2","9.1","0.58","40.6","96"
"2016-04-12","103","77","77.5","6","0.765","57.4","91"
"2016-04-13","165","123","151.4","6.7","0.981","66.1","128"
"2016-04-14","72","31.6","96.4","3.1","0.331","26.5","118"
"2016-04-15","82","57.3","99.3","16.1","1.015","59.8","120"
"2016-04-16","62","33.9","79.2","2.3","0.345","20.4","81"
"2016-04-17","35","15.8","32.9","2.2","0.29","15.9","95"
