"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2014-05-02","119","83.7","147.5","30.5","0.931","50.3","170"
"2014-05-03","68","37.4","84.5","14.5","0.627","30","121"
"2014-05-04","71","48.1","80.1","16.1","0.904","58.7","86"
"2014-05-05","64","30.7","76.7","14.7","0.547","38.2","135"
"2014-05-06","70","35.2","85.8","16","0.534","41.5","153"
"2014-05-07","70","42","86.5","18","0.637","38.3","171"
"2014-05-08","104","71.9","111.5","24.1","0.903","53.7","175"
"2014-05-09","67","47.5","63.2","11.6","0.683","37","121"
"2014-05-10","57","39.4","47.9","6.9","0.651","24.2","99"
"2014-05-11","59","38","44.7","9.4","0.821","29.6","78"
"2014-05-12","115","82.4","93.6","23.3","1.11","52.5","199"
"2014-05-13","85","58.5","83.7","19.7","0.801","46.6","146"
"2014-05-14","102","72.5","76.7","19.4","1.059","47","259"
"2014-05-15","87","54.5","99.3","19.1","0.804","46.4","171"
"2014-05-16","87","52.7","99.4","16.8","0.685","50.8","188"
"2014-05-17","83","50.6","54.7","7.3","0.675","24.5","126"
"2014-05-18","57","27.4","42.8","7.4","0.588","23.6","118"
"2014-05-19","62","42.6","54.4","7.3","0.698","36.3","105"
"2014-05-20","93","67","64.8","14.2","0.886","44.8","165"
"2014-05-21","123","92","120","18.6","0.949","46","237"
"2014-05-22","113","70.5","82.7","12","0.68","31.3","163"
"2014-05-23","51","24.1","37.7","8.3","0.5","22.8","118"
"2014-05-24","45","22.6","40","8","0.475","19.4","110"
"2014-05-25","114","84.7","104.5","14.5","0.999","50.1","101"
"2014-05-26","165","114.5","207.8","22.6","1.016","53.9","174"
"2014-05-27","191","145.2","238.6","29.3","1.063","61.2","205"
"2014-05-28","156","113.7","200","36.2","0.943","65.8","207"
"2014-05-29","117","78.3","178.6","29","0.843","65.2","200"
"2014-05-30","127","87","164.1","27.9","0.788","58.2","200"
"2014-05-31","74","39.9","80.5","12.8","0.547","20.3","149"
"2014-06-01","49","21.6","30.6","9.6","0.518","16.4","99"
"2014-06-02","65","46.2","49.7","10.2","0.845","25.9","111"
"2014-06-03","60","40.1","52.5","17.5","0.739","33.4","111"
"2014-06-04","77","56.2","75.4","17.7","0.847","39.9","101"
"2014-06-05","60","42.2","56.7","11.2","0.74","36","120"
"2014-06-06","72","51.5","64.6","11.1","0.663","37.5","136"
"2014-06-07","84","58.8","76.7","10.1","0.637","30.5","181"
"2014-06-08","58","40.7","50","7.3","0.525","25.1","107"
"2014-06-09","49","30.5","44.4","8.7","0.524","20.5","119"
"2014-06-10","43","26.2","40.3","8","0.559","24.6","84"
"2014-06-11","45","28.4","43.8","10.8","0.571","27.7","109"
"2014-06-12","76","54.6","75.6","13.9","0.731","39.8","147"
"2014-06-13","121","83.7","120.7","22.2","0.914","53","267"
"2014-06-14","139","94.5","139.6","22.1","0.907","54.3","304"
"2014-06-15","73","49.6","79.4","12.4","0.654","40.9","131"
"2014-06-16","40","21.5","35.1","7.1","0.563","20.5","109"
"2014-06-17","57","36.5","56","10.3","0.895","39.7","98"
"2014-06-18","50","23","34.7","8.2","0.601","30.1","116"
"2014-06-19","59","36.2","46.8","6.8","0.58","23.5","134"
"2014-06-20","52","33.4","42.7","8.1","0.73","41.4","101"
"2014-06-21","48","29.5","33.5","8.2","0.656","34.6","86"
"2014-06-22","42","20.7","31","7.9","0.547","28.3","101"
"2014-06-23","51","34.8","44.4","9.3","0.66","37","82"
"2014-06-24","78","49.3","58.9","11.2","0.741","35.2","165"
"2014-06-25","43","22.5","26","8.6","0.68","32.3","89"
"2014-06-26","41","16.7","21.3","6.1","0.792","43","97"
"2014-06-27","37","21.1","25.3","8.7","0.767","38","83"
"2014-06-28","121","90","103.4","17.7","1.176","58.9","180"
"2014-06-29","131","97.7","104.3","24.5","0.986","53.7","229"
"2014-06-30","89","64.3","67.2","12.5","0.855","38.8","151"
"2014-07-01","59","42.1","46.8","8.5","0.669","32","88"
"2014-07-02","69","49","62.3","11.6","1.007","41.4","84"
"2014-07-03","114","81.5","95.4","22","1.153","40.7","170"
"2014-07-04","70","48.5","59.9","13.6","0.766","35.5","130"
"2014-07-05","53","29.7","48.8","9.3","0.629","25.4","110"
"2014-07-06","75","54","58.4","12.2","0.889","33.2","135"
"2014-07-07","69","45.8","57.8","17.5","0.79","37.6","124"
"2014-07-08","42","25.1","34.8","8","0.562","24.1","114"
"2014-07-09","46","24","44.1","11.2","0.676","20.2","64"
"2014-07-10","131","96.5","146.8","19.5","1.24","49.8","203"
"2014-07-11","169","127.1","172.4","15.1","1.168","55.1","202"
"2014-07-12","118","79.4","111.9","10.4","1.013","46.5","231"
"2014-07-13","60","40.2","51.4","10.4","0.929","33.6","106"
"2014-07-14","109","71.4","65","11","0.91","32.9","193"
"2014-07-15","59","40.1","51.1","9.3","0.867","53.3","102"
"2014-07-16","87","62.6","82.1","12.5","0.932","50.9","138"
"2014-07-17","46","23.4","45.3","9.4","0.569","22.2","135"
"2014-07-18","35","16.5","35","8.5","0.55","19.5","108"
"2014-07-19","43","22.5","45","10.1","0.557","24.7","134"
"2014-07-20","45","22.5","39.5","8.4","0.566","22.5","127"
"2014-07-21","39","19.8","33.6","8.8","0.527","19.4","132"
"2014-07-22","38","15.4","35","9.2","0.556","17.7","136"
"2014-07-23","42","15.3","44","6.6","0.504","14.1","76"
"2014-07-24","48","19.3","50.1","5.8","0.456","10.7","84"
"2014-07-25","61","36.6","61.9","12.2","0.72","27.3","126"
"2014-07-26","133","100.5","118.5","18.4","0.979","38.4","151"
"2014-07-27","76","53.1","71.4","13","0.678","29.6","103"
"2014-07-28","69","49.2","64.1","15.9","0.898","40.3","186"
"2014-07-29","73","46.1","53.2","11.9","0.632","26.3","159"
"2014-07-30","38","22.2","38.3","9.6","0.509","14.8","88"
"2014-07-31","33","14.8","32","10.3","0.518","13.2","57"
"2014-08-01","26","12.1","24.2","8.3","0.47","14.4","69"
"2014-08-02","35","19.5","31.5","10.4","0.7","22.5","73"
